Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,BTC-USD,QQQ,BTC-USD,QQQ,BTC-USD,QQQ,BTC-USD,QQQ,BTC-USD,QQQ
Date,,,,,,,,,,
2024-09-10,57648.7109375,455.5577697753906,58029.9765625,456.0643299932791,56419.4140625,449.1712675740587,57020.09765625,453.1541245672566,28857630507,29680300.0
2024-09-11,57343.171875,465.4504089355469,57991.3203125,466.1953361907622,55567.33984375,448.22769443230897,57650.2890625,456.7993288987733,37049062672,57843000.0
2024-09-12,58127.01171875,470.0193176269531,58534.359375,470.8337787274649,57330.1015625,463.6924067809529,57343.171875,465.4802201278225,33835707949,40067800.0
2024-09-13,60571.30078125,472.12493896484375,60648.0234375,473.3068925861367,57650.11328125,469.0558424367427,58130.32421875,469.28429769764654,32490528356,29111800.0
2024-09-14,60005.12109375,,60656.72265625,,59517.8828125,,60569.1171875,,16428405496,
2024-09-15,59182.8359375,,60381.91796875,,58696.30859375,,60000.7265625,,18120960867,
2024-09-16,58192.5078125,470.0391540527344,59205.51171875,470.6549557314034,57501.33984375,466.71183657533453,59185.2265625,469.9895043603904,32032822113,22585600.0
2024-09-17,60308.5390625,470.2874450683594,61316.08984375,474.36966201518817,57628.0703125,467.7845005092707,58192.5078125,473.0685248896242,38075570118,30084400.0
2024-09-18,61649.6796875,468.2513122558594,61664.06640625,475.5913125717107,59218.25390625,467.64542236585686,60309.0,471.4892722143178,40990702891,39909200.0
2024-09-19,62940.45703125,480.0906982421875,63872.44140625,482.9413119725844,61609.8671875,477.2401148229579,61651.15625,479.3457709941867,42710252573,52782500.0
2024-09-20,63192.9765625,479.17694091796875,64119.53125,480.41848633940214,62364.60546875,475.0649279328208,62941.42578125,479.22659061035904,35177164222,34577700.0
2024-09-21,63394.83984375,,63543.359375,,62783.10546875,,63184.33984375,,14408616220,
2024-09-22,63648.7109375,,63993.421875,,62440.7265625,,63396.8046875,,20183348802,
2024-09-23,63329.80078125,480.44708251953125,64733.55859375,481.5411838648417,62628.078125,479.014809913627,63643.1015625,480.35756927588244,31400285425,24843000.0
2024-09-24,64301.96875,482.7645263671875,64695.21484375,483.7193645829603,62737.41796875,477.59245820747196,63326.83984375,481.8594076096414,29938335243,25952600.0
2024-09-25,63143.14453125,483.2121276855469,64804.50390625,485.17155394845867,62945.375,481.95888164673994,64302.58984375,482.1379081226381,25078377700,26549900.0
2024-09-26,65181.01953125,486.8425598144531,65790.796875,491.04986439183557,62669.26953125,483.19224676716595,63138.546875,490.72161881110264,36873129847,32020200.0
2024-09-27,65790.6640625,484.13714599609375,66480.6953125,488.00627920570344,64852.9921875,482.9535314389067,65180.6640625,487.86701615014687,32058813449,22851100.0
2024-09-28,65887.6484375,,66255.53125,,65458.03515625,,65792.1796875,,15243637984,
2024-09-29,65635.3046875,,66069.34375,,65450.015625,,65888.8984375,,14788214575,
2024-09-30,63329.5,485.4500732421875,65635.0546875,485.78824449765136,62873.6171875,480.327724241577,65634.65625,483.1723573424701,37112957475,30281100.0
2024-10-01,60837.0078125,478.6865539550781,64110.98046875,485.3804385534666,60189.27734375,474.83733279282353,63335.60546875,485.08206108110625,50220923500,42735400.0
2024-10-02,60632.78515625,479.3629455566406,62357.6875,481.2825781959854,59996.94921875,475.15564090930275,60836.32421875,477.78145383001686,40762722398,23744000.0
2024-10-03,60759.40234375,479.00482177734375,61469.0390625,481.94892400160876,59878.8046875,476.41877250367753,60632.484375,477.1647465045182,36106447279,25337200.0
2024-10-04,62067.4765625,484.7040710449219,62465.9921875,485.2610625337713,60459.94140625,479.80054259491305,60754.625,484.83337806086183,29585472513,30686600.0
2024-10-05,62089.94921875,,62371.0234375,,61689.58203125,,62067.609375,,13305410749,
2024-10-06,62818.953125,,62959.5703125,,61833.1484375,,62084.98828125,,14776233667,
2024-10-07,62236.66015625,479.5121154785156,64443.70703125,483.958121938575,62152.55078125,478.2887071345021,62819.109375,482.78446340912143,34253562610,24975100.0
2024-10-08,62131.96875,486.6734313964844,63174.3046875,487.3597299131588,61843.5625,481.252705142601,62221.64453125,482.0583546441301,28134475157,28272000.0
2024-10-09,60582.1015625,490.5027770996094,62508.8359375,491.0796806722642,60314.61328125,485.33070878142695,62131.7265625,486.3750602662613,27670982363,24995000.0
2024-10-10,60274.5,489.94580078125,61236.72265625,491.8157139029741,58895.20703125,486.90222911844774,60581.9296875,488.2151507171597,30452813570,25750400.0
2024-10-11,62445.08984375,490.71160888671875,63400.87109375,491.73610894443993,60046.125,487.53876086190434,60275.4609375,488.1056780098677,30327141594,20644500.0
2024-10-12,63193.0234375,,63448.78515625,,62443.26953125,,62444.6171875,,16744110886,
2024-10-13,62851.375,,63272.65234375,,62035.63671875,,63192.9453125,,18177529690,
2024-10-14,66046.125,494.8294372558594,66482.4921875,496.1522845063359,62442.15234375,492.6014712113681,62848.3984375,493.1087129085002,43706958056,26060100.0
2024-10-15,67041.109375,488.2151184082031,67881.6796875,495.8240470616674,64809.1953125,486.0567536340458,66050.3671875,495.15763027265047,48863870879,34784500.0
2024-10-16,67612.71875,488.2748107910156,68375.2890625,489.0506225559772,66758.7265625,484.95274347162825,67042.4609375,488.54335051027755,38195189534,22996800.0
2024-10-17,67399.8359375,488.61297607421875,67912.2109375,493.8248381058072,66647.390625,488.5533005817777,67617.078125,493.775118646693,32790898511,27210700.0
2024-10-18,68418.7890625,491.815673828125,68969.75,492.9097750712338,67177.8203125,490.6519410618732,67419.109375,491.40787107597725,36857165014,25335000.0
2024-10-19,68362.734375,,68668.0078125,,68024.640625,,68418.9765625,,14443497908,
2024-10-20,69001.703125,,69359.0078125,,68105.71875,,68364.1796875,,18975847518,
2024-10-21,67367.8515625,492.7605895996094,69462.734375,493.56623907627335,66829.8515625,488.6726363719449,69002.0,490.60222484423514,37498611780,30336500.0
2024-10-22,67361.40625,493.2977294921875,67801.578125,494.77975196677914,66581.3671875,489.3291571129143,67360.703125,490.08508722468554,31808472566,26685800.0
2024-10-23,66432.1953125,485.7384948730469,67402.7421875,491.596892235502,65188.03515625,482.4462652056482,67362.375,490.9404314380169,32263980353,39346600.0
2024-10-24,68161.0546875,489.67724609375,68798.9609375,490.35358858620776,66454.1015625,486.8127010036224,66653.703125,489.46835151368117,31414428647,22024900.0
2024-10-25,66642.4140625,492.6611328125,68722.15625,497.5944990663683,65521.79296875,491.77589575678803,68165.296875,492.48210633620766,41469984306,38762100.0
2024-10-26,67014.6953125,,67317.921875,,66360.59375,,66628.734375,,19588098156,
2024-10-27,67929.296875,,68221.3125,,66847.2265625,,67023.4765625,,16721307878,
2024-10-28,69907.7578125,492.7406921386719,70212.265625,495.8439391561385,67535.1328125,492.44231467690014,67922.671875,495.78426366378415,38799856657,20477800.0
2024-10-29,72720.4921875,497.47515869140625,73577.2109375,498.6587732328474,69729.9140625,491.19903302397995,69910.046875,493.0589900594559,58541874402,28014100.0
2024-10-30,72339.5390625,493.7154541015625,72905.296875,497.66414449235685,71411.734375,493.2280941179006,72715.3671875,496.7093062383675,40646637831,29756000.0
2024-10-31,70215.1875,481.2527160644531,72662.3125,489.7866455665972,69590.5,481.1532467902301,72335.046875,489.73692610636607,40627912076,41245200.0
2024-11-01,69482.46875,484.8134765625,71559.015625,488.1156621424876,68779.703125,482.5954665919066,70216.8984375,482.89384405538004,49989795365,33655800.0
2024-11-02,69289.2734375,,69867.3515625,,69033.71875,,69486.0234375,,18184612091,
2024-11-03,68741.1171875,,69361.65625,,67482.5234375,,69296.3828125,,34868307655,
2024-11-04,67811.5078125,483.401123046875,69433.1796875,486.75302813437827,66803.6484375,481.6505609593022,68742.1328125,484.2067725635964,41184819348,23291600.0
2024-11-05,69359.5625,489.56781005859375,70522.7890625,490.23422685674956,67458.8671875,484.902983532783,67811.171875,484.99249677066786,46046889204,24353600.0
2024-11-06,75639.078125,502.86602783203125,76460.15625,503.69158938131693,69322.03125,496.91814796198105,69358.5,497.8729861727274,118592653963,43082200.0
2024-11-07,75904.859375,510.7832946777344,76943.1171875,511.56909280939686,74480.421875,505.61122649755987,75637.0859375,505.67090198917174,63467654989,32853100.0
2024-11-08,76545.4765625,511.3800964355469,77252.75,512.1558778054664,75648.7421875,509.65934184360947,75902.8359375,510.2859648423034,55176858003,22924500.0
2024-11-09,76778.8671875,,76932.765625,,75773.7890625,,76556.1875,,29009480361,
2024-11-10,80474.1875,,81474.421875,,76565.4296875,,76775.546875,,82570594495,
2024-11-11,88701.484375,511.081787109375,89604.5,512.8124372573974,80283.25,508.177448009592,80471.4140625,512.6035426608158,117966845037,24167500.0
2024-11-12,87955.8125,510.1567077636719,89956.8828125,511.8973138842997,85155.109375,507.0932543470221,88705.5625,511.0121374806699,133673285375,25835300.0
2024-11-13,90584.1640625,509.5002746582031,93434.3515625,512.2156007658452,86256.9296875,507.21263305307264,87929.96875,509.64949375077566,123559027869,24567400.0
2024-11-14,87250.4296875,505.9593811035156,91765.21875,510.0373482348618,86682.8125,505.04430625976136,90574.8828125,509.1620975260134,87616705248,28679500.0
2024-11-15,91066.0078125,493.9044494628906,91868.7421875,500.6281415498902,87124.8984375,491.8355977793818,87284.1796875,500.2402508303333,78243109518,51461100.0
2024-11-16,90558.4765625,,91763.9453125,,90094.2265625,,91064.3671875,,44333192814,
2024-11-17,89845.8515625,,91433.0390625,,88741.6640625,,90558.4609375,,46350159305,
2024-11-18,90542.640625,497.33587646484375,92596.7890625,499.4445217797519,89393.59375,494.0635590740797,89843.71875,495.45603778863455,75535775084,27080800.0
2024-11-19,92343.7890625,500.7574157714844,94002.8671875,501.24480608965695,90426.984375,494.4116587859232,90536.8125,494.7498603755775,74521048295,24523000.0
2024-11-20,94339.4921875,500.4690246582031,94902.0234375,500.77735816706814,91619.5,493.8944909882249,92341.890625,500.4590686244457,71730956426,29565500.0
2024-11-21,98504.7265625,502.2693176269531,99014.21875,504.23866971479384,94132.6015625,494.8891342532554,94334.640625,503.522533404553,106024505582,34526700.0
2024-11-22,98997.6640625,503.0749206542969,99655.5,503.81093861066995,97222.6640625,500.0810686634939,98496.4296875,501.71227969019674,78473580551,23826600.0
2024-11-23,97777.28125,,99014.6796875,,97232.890625,,99006.7421875,,44414644677,
2024-11-24,98013.8203125,,98647.1796875,,95788.078125,,97778.09375,,51712020623,
2024-11-25,93102.296875,503.8706359863281,98935.03125,508.70456343177693,92642.9140625,501.5531567141476,98033.4453125,507.16286557439406,80909462490,26375200.0
2024-11-26,91985.3203125,506.5760498046875,94991.75,507.40161140893434,90770.8125,504.50722848471355,93087.28125,505.3526414489566,91656519855,26557100.0
2024-11-27,95962.53125,502.5875549316406,97361.1796875,505.5117755416059,91778.6640625,499.2356498317086,91978.140625,505.44217436804354,71133452438,24957400.0
2024-11-28,95652.46875,,96650.203125,,94677.3515625,,95954.9453125,,52260008261,
2024-11-29,97461.5234375,507.0036926269531,98693.171875,507.60047788200296,95407.8828125,502.59748026778794,95653.953125,503.21414723496116,54968682476,15334000.0
2024-11-30,96449.0546875,,97499.34375,,96144.21875,,97468.8125,,31634227866,
2024-12-01,97279.7890625,,97888.125,,95770.1875,,96461.3359375,,36590695296,
2024-12-02,95865.3046875,512.5238647460938,98152.6015625,513.4886892849554,94482.8671875,507.87895063661637,97276.0078125,508.26687165865917,72680784305,25147200.0
2024-12-03,96002.1640625,514.095458984375,96297.203125,514.373985095904,93629.5625,510.61424683539474,95854.59375,511.1911504181891,67067810961,18597900.0
2024-12-04,98768.53125,520.451171875,99207.328125,520.7097859190565,94660.5234375,516.8107846060128,95988.53125,517.5269512439784,77199817112,26086200.0
2024-12-05,96593.5703125,519.0089111328125,103900.46875,521.226921022137,91998.78125,518.6209900907503,98741.5390625,520.5008591030347,149218945580,18169600.0
2024-12-06,99920.7109375,523.65380859375,102039.8828125,523.8925105480843,96514.875,519.5459737916175,97074.2265625,519.675280801468,94534772658,23762600.0
2024-12-07,99923.3359375,,100563.3828125,,99030.8828125,,99916.7109375,,44177510897,
2024-12-08,101236.015625,,101399.9921875,,98771.515625,,99921.9140625,,44125751925,
2024-12-09,97432.71875,519.575927734375,101272.5078125,523.5245880810076,94355.9140625,518.4221204877712,101237.0625,522.7288945325893,110676473908,20674400.0
2024-12-10,96675.4296875,517.8053588867188,98270.15625,522.5597286555064,94321.2578125,516.3730864780794,97441.234375,520.8091667441121,104823780634,24350000.0
2024-12-11,101173.03125,527.0753784179688,101913.359375,527.7616769340509,95747.2265625,521.7740335072752,96656.0625,522.18180592059,85391409936,32168600.0
2024-12-12,100043.0,523.673828125,102524.9140625,526.1206450740835,99339.953125,523.1964241183608,101167.8046875,524.8474867796739,72073983533,23577500.0
2024-12-13,101459.2578125,527.68212890625,101888.8046875,530.307911172932,99233.28125,524.4694263576389,100046.6484375,527.6124973833525,56894751583,28780400.0
2024-12-14,101372.96875,,102618.8828125,,100634.0546875,,101451.4375,,40422968793,
2024-12-15,104298.6953125,,105047.5390625,,101227.03125,,101373.53125,,51145914137,
2024-12-16,106029.71875,535.281005859375,107780.578125,536.2557863537425,103322.984375,530.1387761916044,104293.578125,530.2183637377285,91020417816,31979900.0
2024-12-17,106140.6015625,532.9237670898438,108268.4453125,534.5947414195532,105291.734375,531.2627487924711,106030.6875,533.4807585330802,68589364868,28579100.0
2024-12-18,100041.5390625,513.6975708007812,106470.609375,533.9980443477575,100041.5390625,512.2454469027805,106147.296875,532.2773503776515,93865656139,54703200.0
2024-12-19,97490.953125,511.40997314453125,102748.1484375,518.9592575433442,95587.6796875,511.07183222457314,100070.6875,518.3923099577986,97221662392,46441800.0
2024-12-20,97755.9296875,515.8757934570312,98098.9140625,522.0027604194175,92175.1796875,506.5561270613736,97484.6953125,507.6999477619047,105634083408,60530000.0
2024-12-21,97224.7265625,,99507.1015625,,96426.5234375,,97756.1953125,,51765334294,
2024-12-22,95104.9375,,97360.265625,,94202.1875,,97218.3203125,,43147981314,
2024-12-23,94686.2421875,520.90185546875,96416.2109375,521.2804299717675,92403.1328125,514.1872352921986,95099.390625,517.5943450139422,65239002919,29672800.0
2024-12-24,98676.09375,527.9651489257812,99404.0625,528.0547760971718,93448.015625,522.2168488751819,94684.34375,522.85445438346,47114953674,17558200.0
2024-12-25,99299.1953125,,99478.75,,97593.46875,,98675.9140625,,33700394629,
2024-12-26,95795.515625,527.6065063476562,99884.5703125,529.2403478108545,95137.8828125,524.3289121388443,99297.6953125,526.3313560192331,47054980873,19090500.0
2024-12-27,94164.859375,520.5929565429688,97294.84375,524.468328244375,93310.7421875,515.9106363078228,95704.9765625,524.0299820775656,52419934565,33839600.0
2024-12-28,95163.9296875,,95525.8984375,,94014.2890625,,94160.1875,,24107436185,
2024-12-29,93530.2265625,,95174.875,,92881.7890625,,95174.0546875,,29635885267,
2024-12-30,92643.2109375,513.669189453125,94903.3203125,517.4050741628361,91317.1328125,509.90341888184463,93527.1953125,513.5695901830321,56188003691,34584000.0
2024-12-31,93429.203125,509.3056640625,96090.6015625,515.7114228726336,91914.03125,508.3393140727987,92643.25,514.9543347038892,43625106843,29117000.0
2025-01-01,94419.7578125,,94929.8671875,,92788.125,,93425.1015625,,24519888919,
2025-01-02,96886.875,508.3094482421875,97739.8203125,514.6953239346398,94201.5703125,503.80644256925154,94416.2890625,512.3641052015905,46009564411,36389800.0
2025-01-03,98107.4296875,516.6280517578125,98956.9140625,517.6940315122579,96034.6171875,510.60083647061316,96881.7265625,511.417696434176,35611391163,29059500.0
2025-01-04,98236.2265625,,98734.4296875,,97562.9765625,,98106.9921875,,22342608078,
2025-01-05,98314.9609375,,98813.3046875,,97291.765625,,98233.90625,,20525254825,
2025-01-06,102078.0859375,522.5655517578125,102482.875,525.9328339298473,97926.1484375,520.0650507509039,98314.953125,522.0475504427856,51823432705,36109700.0
2025-01-07,96922.703125,513.2407836914062,102712.484375,524.0100909190774,96132.875,511.34797203831766,102248.8515625,523.6116330578326,58685738547,36690300.0
2025-01-08,95043.5234375,513.3304443359375,97258.3203125,514.9741969361809,92525.84375,508.6481238764345,96924.1640625,513.1411571001679,63875859171,30777800.0
2025-01-09,92484.0390625,,95349.71875,,91220.84375,,95043.484375,,62777261693,
2025-01-10,94701.453125,505.2808837890625,95770.609375,509.6543435394188,92250.09375,502.02320337175274,92494.4921875,509.5547442725234,62058693684,40532500.0
2025-01-11,94566.59375,,94977.6875,,93840.046875,,94700.8359375,,18860894100,
2025-01-12,94488.4375,,95367.5390625,,93712.5078125,,94565.7265625,,20885130965,
2025-01-13,94516.5234375,503.6570129394531,95837.0,504.1152729350246,89260.1015625,497.8190852309919,94488.890625,499.3134390625005,72978998252,31694200.0
2025-01-14,96534.046875,503.1788024902344,97352.6640625,508.2396977619812,94322.15625,499.7019490145044,94519.0078125,506.8250294419463,53769675818,33737200.0
2025-01-15,100504.4921875,514.7550659179688,100697.234375,515.9007006401041,96501.640625,509.5347694909147,96534.046875,511.09889744457155,57805923627,34957600.0
2025-01-16,99756.90625,511.14874267578125,100781.5859375,517.1062140175117,97364.4453125,511.0192271417945,100505.296875,517.026498118424,54103781805,28229000.0
2025-01-17,104462.0390625,519.7760620117188,105884.2265625,522.0973084755655,99948.90625,511.1785421031621,100025.765625,520.8818691680126,71888972663,51837900.0
2025-01-18,104408.0703125,,104913.203125,,102226.6171875,,104124.953125,,50445655726,
2025-01-19,101089.609375,,106299.796875,,99570.53125,,104411.2890625,,76789928525,
2025-01-20,102016.6640625,,109114.8828125,,99471.359375,,101083.75,,126279678351,
2025-01-21,106146.265625,522.8245849609375,107180.921875,523.990163931292,100103.953125,518.1024365526878,102052.578125,522.5057821782378,88733878242,23628000.0
2025-01-22,103653.0703125,529.5093994140625,106294.34375,531.8107021128363,103360.265625,527.2678684423184,106136.3828125,527.5766991662086,53878181052,33593000.0
2025-01-23,103960.171875,530.6350708007812,106820.328125,530.7546142367858,101257.8046875,526.4608402116309,103657.671875,527.0485853044178,104104515428,23096600.0
2025-01-24,104819.484375,527.6363525390625,107098.546875,531.7806665628244,102772.125,526.1619430661077,103965.671875,531.0136063722385,52388229265,19878300.0
2025-01-25,104714.6484375,,105243.7890625,,104120.375,,104824.03125,,23888996502,
2025-01-26,102682.5,,105438.6484375,,102507.7109375,,104713.2109375,,22543395879,
2025-01-27,102087.6875,512.2745361328125,103214.109375,516.0402765990139,97795.9375,508.2297899969277,102680.3046875,509.0765966785985,89006608428,60771700.0
2025-01-28,101332.4765625,519.8458251953125,103730.8203125,521.0313482861533,100238.1875,509.85358086015856,102095.4140625,513.2806042053568,47180685494,33194200.0
2025-01-29,103703.2109375,518.8695678710938,104750.8046875,520.6229528077788,101283.8203125,514.9543680275574,101317.5234375,520.4934372745863,47432049818,26649000.0
2025-01-30,104735.3046875,521.0811157226562,106418.765625,524.1196227089707,103321.6484375,516.259368569292,103709.3359375,521.7386653924648,41915744521,27431300.0
2025-01-31,102405.0234375,520.323974609375,106026.3515625,529.5192724001945,101543.8828125,519.2281395504486,104737.5625,524.9365512323936,45732764360,38755200.0
2025-02-01,100655.90625,,102755.7265625,,100297.7109375,,102402.796875,,27757944848,
2025-02-02,97688.9765625,,101430.6640625,,96216.078125,,100661.5390625,,63091816853,
2025-02-03,101405.421875,516.1597900390625,102514.171875,518.8894667950981,91242.890625,509.12636671091076,97681.1015625,511.53724066840994,115400897748,40580800.0
2025-02-04,97871.8203125,522.4957885742188,101745.6171875,523.1333941133616,96208.109375,516.2792865811033,101398.71875,516.6778052444203,73002130211,26046800.0
2025-02-05,96615.4453125,524.8668823242188,99113.2109375,525.0263141261553,96174.828125,518.6603518561534,97878.0078125,519.8558471490118,49125911241,21134100.0
2025-02-06,96593.296875,527.6065063476562,99168.609375,527.8157377758239,95707.3515625,523.7610503813152,96610.640625,525.3749476688555,45302471947,19434500.0
2025-02-07,96529.0859375,520.95166015625,100154.140625,530.0970984278108,95653.8828125,520.2244274064886,96581.3203125,528.1445149779497,55741290456,29605500.0
2025-02-08,96482.453125,,96877.8046875,,95702.4921875,,96533.2578125,,22447526395,
2025-02-09,96500.09375,,97325.28125,,94745.2578125,,96481.3125,,27732901800,
2025-02-10,97437.5546875,527.2578735351562,98333.21875,528.3636808400595,95320.84375,524.7672836743383,96499.4609375,525.2354853815722,40078962391,20852800.0
2025-02-11,95747.4296875,526.0025634765625,98492.8984375,527.9252913951378,94875.0390625,523.8507207672724,97438.1328125,523.9802362938708,37488783272,19325500.0
2025-02-12,97885.859375,526.3114624023438,98151.0234375,527.1981270285073,94101.203125,519.9853881754337,95745.6953125,520.3340464504593,49340445530,25009400.0
2025-02-13,96623.8671875,533.8828125,98111.0859375,534.2015544609476,95269.7109375,527.1980481045974,97888.75,527.9850525304931,37147280860,28714800.0
2025-02-14,97508.96875,536.1243896484375,98819.46875,536.8117948718372,96342.8046875,533.6536831962131,96623.3671875,533.9924301665412,32697987277,17862600.0
2025-02-15,97580.3515625,,97975.0390625,,97240.1953125,,97508.3828125,,17047266288,
2025-02-16,96175.03125,,97725.59375,,96060.9765625,,97580.4921875,,16536755396,
2025-02-17,95773.3828125,,97032.234375,,95243.546875,,96179.0078125,,27336550690,
2025-02-18,95539.546875,537.3397216796875,96695.375,537.9673551250996,93388.8359375,534.0222392975678,95773.8125,537.6983519898058,37325720482,20565000.0
2025-02-19,96635.609375,537.4892578125,96855.59375,538.7743803425477,95011.96875,534.4407781321619,95532.53125,536.5428214661459,28990872862,19666900.0
2025-02-20,98333.9375,535.207763671875,98767.1953125,537.0707198380107,96442.671875,530.4557600378364,96632.6796875,536.7021174397108,31668022771,26550800.0
2025-02-21,96125.546875,524.099853515625,99497.96875,536.3734883699817,94852.9609375,523.7312510589262,98340.671875,536.3535441921861,49608706470,47093800.0
2025-02-22,96577.7578125,,96950.15625,,95765.34375,,96134.203125,,18353824477,
2025-02-23,96273.921875,,96671.875,,95270.453125,,96577.8046875,,16999478976,
2025-02-24,91418.171875,517.9131469726562,96503.453125,527.0785293164791,91371.7421875,517.574460821282,96277.9609375,525.893006175843,44046480529,39268400.0
2025-02-25,88736.171875,511.3877868652344,92511.078125,517.3652018839585,86008.234375,507.52238695535993,91437.1171875,517.2854859915275,92139104128,48940000.0
2025-02-26,84347.0234375,512.6231079101562,89286.25,517.7038863374212,82131.8984375,509.4451131699638,88638.890625,513.5894882871941,64597492134,34457600.0
2025-02-27,84704.2265625,498.38690185546875,87000.78125,517.116154231956,83144.9609375,498.1677287505483,84076.859375,516.1796900929963,52659591954,52448000.0
2025-02-28,84373.0078125,506.2572021484375,85036.3203125,506.864891443897,78248.9140625,495.05949014730743,84705.625,498.24745713466467,83610570576,47654000.0
2025-03-01,86031.9140625,,86522.3046875,,83794.234375,,84373.8671875,,29190628396,
2025-03-02,94248.3515625,,95043.4375,,85040.2109375,,86036.2578125,,58398341092,
2025-03-03,86065.671875,495.1790466308594,94429.75,511.10884909409276,85081.3046875,491.72210680896086,94248.421875,509.5945814567039,70072228536,44587200.0
2025-03-04,87222.1953125,493.6846923828125,88911.2734375,501.8438669070773,81529.2421875,485.90409236827736,86064.0703125,492.3198540523609,68095241474,67875400.0
2025-03-05,90623.5625,500.120361328125,90998.2421875,501.734258516621,86379.7734375,489.41082610035653,87222.953125,494.33223355817074,50498988027,46323700.0
2025-03-06,89961.7265625,486.3623962402344,92804.9375,496.7032997202751,87852.140625,484.3699243677266,90622.359375,491.8317218014017,47749810486,57574300.0
2025-03-07,86742.671875,489.9388732910156,91191.046875,491.42325508804356,84717.6796875,478.7212470644506,89963.28125,485.3262961011522,65945677657,54714700.0
2025-03-08,86154.59375,,86847.265625,,85247.484375,,86742.65625,,18206118081,
2025-03-09,80601.0390625,,86471.1328125,,80052.484375,,86154.3046875,,30899345977,
2025-03-10,78532.0,470.95062255859375,83955.9296875,482.1483046930257,77420.59375,466.8959350231872,80597.1484375,481.6302729539333,54061099422,76668000.0
2025-03-11,82862.2109375,469.8248596191406,83577.7578125,477.0077119927552,76624.25,465.25214045630736,78523.875,470.5720365490684,54702837196,68760800.0
2025-03-12,83722.359375,475.1248474121094,84358.578125,479.2492483034156,80635.25,470.01415228809566,82857.375,477.35640613966797,40353484454,46971100.0
2025-03-13,81066.703125,466.5771179199219,84301.6953125,474.48723340088907,79931.8515625,464.67430370193534,83724.921875,474.4573475399869,31412940153,46563300.0
2025-03-14,83969.1015625,477.8545227050781,85263.2890625,478.75112894816397,80797.5625,471.3391313072949,81066.9921875,471.94685102493906,29588112414,43563000.0
2025-03-15,84343.109375,,84672.671875,,83639.59375,,83968.40625,,13650491277,
2025-03-16,82579.6875,,85051.6015625,,82017.90625,,84333.3203125,,21330270174,
2025-03-17,84075.6875,480.9527893066406,84725.328125,484.0112407832775,82492.15625,476.00149572097644,82576.3359375,477.8046802482964,25092785558,41744400.0
2025-03-18,82718.5,472.7538146972656,84075.71875,477.8047078413768,81179.9921875,470.631827266193,84075.71875,477.605478893646,24095774594,39072300.0
2025-03-19,86854.2265625,479.07989501953125,87021.1875,483.503154430963,82569.7265625,473.08253546288665,82718.8046875,475.015235534952,34931960257,40430300.0
2025-03-20,84167.1953125,477.4560546875,87443.265625,482.7261210123625,83647.1953125,474.38763091309403,86872.953125,475.0850082443796,29028988961,36780500.0
2025-03-21,84043.2421875,479.0300598144531,84782.2734375,479.7971505017605,83171.0703125,471.1299165344871,84164.5390625,472.29549549568526,19030452299,42234900.0
2025-03-22,83832.484375,,84513.875,,83674.78125,,84046.2578125,,9863214091,
2025-03-23,86054.375,,86094.78125,,83794.9140625,,83831.8984375,,12594615537,
2025-03-24,87498.9140625,489.54205322265625,88758.7265625,490.3901226191041,85541.1953125,483.296306654798,86070.9296875,486.6286929361406,34582604933,34567200.0
2025-03-25,87471.703125,492.3356628417969,88542.3984375,492.4953019420397,86346.078125,489.30261128131787,87512.8203125,490.27040239350913,30005840049,26035200.0
2025-03-26,86900.8828125,483.2763671875,88292.15625,492.036361140999,85861.453125,481.71992401202056,87460.234375,491.1783047786964,26704046038,34627100.0
2025-03-27,87177.1015625,480.52264404296875,87786.7265625,485.47133436435945,85837.9375,479.1557704025238,86896.2578125,481.31085258636614,24413471941,33469800.0
2025-03-28,84353.1484375,467.8715515136719,87489.859375,479.4251537993937,83557.640625,466.98356470882175,87185.234375,478.716780016139,34198619509,46363800.0
2025-03-29,82597.5859375,,84567.3359375,,81634.140625,,84352.0703125,,16969396135,
2025-03-30,82334.5234375,,83505.0,,81573.25,,82596.984375,,14763760943,
2025-03-31,82548.9140625,467.85162353515625,83870.125,468.7894538218736,81293.890625,456.28800345950606,82336.0625,460.8675723729834,29004228247,53000300.0
2025-04-01,85169.171875,471.62298583984375,85487.3671875,472.5508595678627,82429.359375,463.3618526767417,82551.921875,466.23526514595727,28175650319,41156200.0
2025-04-02,82485.7109375,475.06512451171875,88466.953125,478.46735875532056,82343.5390625,464.7985609219212,85180.609375,465.0579782762513,47584398470,49894500.0
2025-04-03,83102.828125,449.6332092285156,83909.296875,459.0217729152515,81282.1015625,449.11440497013695,82487.4765625,455.4000387216,36852112080,70456300.0
2025-04-04,83843.8046875,421.70697021484375,84696.1484375,439.3666229320661,81670.75,421.70697021484375,83100.25,437.14172341887735,45157640207,117088400.0
2025-04-05,83504.796875,,84207.015625,,82377.734375,,83844.703125,,14380803631,
2025-04-06,78214.484375,,83704.71875,,77097.7421875,,83504.5078125,,36294853736,
2025-04-07,79235.3359375,422.7246398925781,81119.0625,442.13033594097755,74436.6796875,401.47318336158713,78221.3359375,407.72888642907077,91262424987,161557000.0
2025-04-08,76271.953125,415.1120300292969,80823.890625,442.1303469387709,76198.0234375,408.8563268062054,79218.4765625,437.16168260614245,48314590749,101248100.0
2025-04-09,82573.953125,464.938232421875,83541.0,466.7640494224436,74589.671875,414.48344740281163,76273.5625,414.6231430319054,84213627038,142876900.0
